product,n_shops,n_rows,udvabony_price,udvabony_url,udvabony_name,techshopbd_price,techshopbd_url,techshopbd_name,makersbd_price,makersbd_url,makersbd_name,electronics.com.bd_price,electronics.com.bd_url,electronics.com.bd_name
74169 SN74HC169N 74HC169 74LS169 DIP 16 Pin IC,1,1,65.0,https://udvabony.com/product/74169-synchronous-counter-model-dic-00097/,74169 SN74HC169N 74HC169 74LS169 DIP 16 Pin IC,,,,,,,,,
CD4018BE CD4018 CD-4018 4018 DIP-16 Pin Package Pre-Settable Divide-By-N Counter C-MOS IC Breadboard Friendly IC,1,1,30.0,https://udvabony.com/product/cd4018-n-counter-model-aic-00047/,CD4018BE CD4018 CD-4018 4018 DIP-16 Pin Package Pre-Settable Divide-By-N Counter C-MOS IC Breadboard Friendly IC,,,,,,,,,
CD4541BE CD4541 CD-4541 4541 DIP-14 Pin Package IC CMOS Programmable Timer IC,2,2,30.0,https://udvabony.com/product/cd4541-binary-counter-model-dic-00101/,CD4541BE CD4541 CD-4541 4541 DIP-14 Pin Package IC CMOS Programmable Timer IC,,,,,,,36.0,https://electronics.com.bd/cd4541-oscillatorprogrammable-timer,CD4541 Oscillator/Programmable Timer
CD4020BE CD4020 CD-4020 4020 DIP-16 Pin Package 14 Stage Binary Ripple Counter IC Breadboard Friendly IC,1,1,30.0,https://udvabony.com/product/cd4020-binary-counter-model-dic-00107/,CD4020BE CD4020 CD-4020 4020 DIP-16 Pin Package 14 Stage Binary Ripple Counter IC Breadboard Friendly IC,,,,,,,,,
HT12D IC HT12D Decoder Remote Control IC Chip For RF Remote Control Systems HT12D DIP-18 18 Pin Leads Dual In Line Package Chip,1,1,120.0,https://udvabony.com/product/ht12d-decoder-model-dic-00103/,HT12D IC HT12D Decoder Remote Control IC Chip For RF Remote Control Systems HT12D DIP-18 18 Pin Leads Dual In Line Package Chip,,,,,,,,,
7447 SN74HC47N 74HC47 74LS47 IC Dual In Package DIP 16 Pin Leads IC Breadboard Friendly IC,1,1,25.0,https://udvabony.com/product/7447-decoder-model-dic-00069/,7447 SN74HC47N 74HC47 74LS47 IC Dual In Package DIP 16 Pin Leads IC Breadboard Friendly IC,,,,,,,,,
7448 SN74HC48N 74HC48 74LS48 DIP 16 Pin IC,1,1,40.0,https://udvabony.com/product/7448-decoder-model-dic-00102/,7448 SN74HC48N 74HC48 74LS48 DIP 16 Pin IC,,,,,,,,,
CD4028 CD4028BE CD-4028 4028 DIP-16 Pin Leads Dual In Package BCD IC Breadboard Friendly IC,1,1,25.0,https://udvabony.com/product/4028-decoder-model-dic-00071/,CD4028 CD4028BE CD-4028 4028 DIP-16 Pin Leads Dual In Package BCD IC Breadboard Friendly IC,,,,,,,,,
74238 SN74HC238N 74HC238 74LS238 DIP 16 Pin IC,1,1,55.0,https://udvabony.com/product/74238-decoder-model-dic-00035/,74238 SN74HC238N 74HC238 74LS238 DIP 16 Pin IC,,,,,,,,,
74155 SN74HC155N 74HC155 74LS155 DIP 16 Pin IC,1,1,55.0,https://udvabony.com/product/74155-decoder-model-dic-00110/,74155 SN74HC155N 74HC155 74LS155 DIP 16 Pin IC,,,,,,,,,
7442 SN74HC42N 74HC42 74LS42 DIP 16 Pin IC,1,1,35.0,https://udvabony.com/product/7442-decoder-model-dic-00044/,7442 SN74HC42N 74HC42 74LS42 DIP 16 Pin IC,,,,,,,,,
74145 / 74HC145 / 74LS145 Decoder Driver DIP 16,2,2,40.0,https://udvabony.com/product/74145-decoder-model-dic-00030/,74145 SN74HC145N 74HC145 74LS145 DIP 16 Pin IC,,,,,,,44.0,https://electronics.com.bd/74145-74hc145-74ls145-decoder-driver-dip-16,74145 / 74HC145 / 74LS145 Decoder Driver DIP 16
HT12E IC HT12E Encoder Chip DIP-18 18 Pin Leads Dual In Line Package Chip,1,1,120.0,https://udvabony.com/product/ht12e-encoder-model-dic-00108/,HT12E IC HT12E Encoder Chip DIP-18 18 Pin Leads Dual In Line Package Chip,,,,,,,,,
74147 SN74HC147N 74HC147 74LS147 DIP 16 Pin IC,1,1,40.0,https://udvabony.com/product/74147-encoder/,74147 SN74HC147N 74HC147 74LS147 DIP 16 Pin IC,,,,,,,,,
74148 SN74HC148N 74HC148 74LS148 DIP 16 Pin IC,1,1,50.0,https://udvabony.com/product/74148-encoder/,74148 SN74HC148N 74HC148 74LS148 DIP 16 Pin IC,,,,,,,,,
HT12A HT-12A 212 Series Remote Control Encoder IC DIP-18 Integrated Circuit Dual In Line Package IC Electrical Circuitry & Parts,1,1,220.0,https://udvabony.com/product/ht12a-encoder/,HT12A HT-12A 212 Series Remote Control Encoder IC DIP-18 Integrated Circuit Dual In Line Package IC Electrical Circuitry & Parts,,,,,,,,,
24C256P 24C256 Serial CMOS EEPROM 256K Bit 32Kx8 Serial CMOS EEPROM Memory IC DIP-8 Package I2C Bus IC,1,1,99.0,https://udvabony.com/product/24c256-eeprom/,24C256P 24C256 Serial CMOS EEPROM 256K Bit 32Kx8 Serial CMOS EEPROM Memory IC DIP-8 Package I2C Bus IC,,,,,,,,,
93LC66 4K EEPROM 4KB 512Kx8 Serial CMOS EEPROM Microwire Compatible Serial EEPROM DIP-8 Package IC,1,2,15.0,https://udvabony.com/product/24c04-serial-cmos-eeprom/,24C04P 24C04 Serial CMOS EEPROM 4K Bit 512×8 Serial CMOS EEPROM Memory IC DIP-8 Package I2C Bus IC,,,,,,,,,
7474 SN74HC74N 74HC74 74LS74 DIP 14 Pin Leads IC Dual In Package 14Pin Leads IC Breadboard Friendly IC,1,1,30.0,https://udvabony.com/product/7474-d-flip-flop/,7474 SN74HC74N 74HC74 74LS74 DIP 14 Pin Leads IC Dual In Package 14Pin Leads IC Breadboard Friendly IC,,,,,,,,,
7473 SN74HC73N 74HC73 74LS73 IC Dual In Package DIP 14 Pin Leads IC Breadboard Friendly IC,1,1,25.0,https://udvabony.com/product/7473-jk-flip-flop/,7473 SN74HC73N 74HC73 74LS73 IC Dual In Package DIP 14 Pin Leads IC Breadboard Friendly IC,,,,,,,,,
7476 SN74HC76N 74HC76 74LS76 DIP 16 Pin IC,1,1,40.0,https://udvabony.com/product/7476-jk-flip-flop/,7476 SN74HC76N 74HC76 74LS76 DIP 16 Pin IC,,,,,,,,,
74273 SN74HC273N 74HC273 74LS273 DIP 20 Pin IC,1,1,40.0,https://udvabony.com/product/74273-d-flip-flop/,74273 SN74HC273N 74HC273 74LS273 DIP 20 Pin IC,,,,,,,,,
74173 SN74HC173N 74HC173 74LS173 DIP 16 Pin IC Leads IC Dual In Line Package,1,1,60.0,https://udvabony.com/product/74173-d-flip-flop/,74173 SN74HC173N 74HC173 74LS173 DIP 16 Pin IC Leads IC Dual In Line Package,,,,,,,,,
7402 SN74HC02N 74HC02 74LS02 NOR Gate Dual In Package DIP 14 Pin IC,2,2,40.0,https://udvabony.com/product/7402-nor-gate/,7402 SN74HC02N 74HC02 74LS02 NOR Gate Dual In Package DIP 14 Pin IC,,,,,,,28.0,https://electronics.com.bd/74hc02-74ls02-7402-quad-nor-gate-2ip-dip-14,74HC02 / 74LS02 / 7402 QUAD NOR GATE
7432 IC SN74HC32N 74HC32 74LS32 DIP 14 Pin Leads IC,1,1,40.0,https://udvabony.com/product/7432-or-gate/,7432 IC SN74HC32N 74HC32 74LS32 DIP 14 Pin Leads IC,,,,,,,,,
7486 SN74HC86N 74HC86 74LS86 Gate IC Dual In Package DIP 14 Pin Leads IC Breadboard Friendly IC,1,1,30.0,https://udvabony.com/product/7486-xor-gate/,7486 SN74HC86N 74HC86 74LS86 Gate IC Dual In Package DIP 14 Pin Leads IC Breadboard Friendly IC,,,,,,,,,
7411 SN74HC11N 74HC11 74LS11 DIP 14 Pin IC,1,1,40.0,https://udvabony.com/product/7411-and-gate/,7411 SN74HC11N 74HC11 74LS11 DIP 14 Pin IC,,,,,,,,,
CD4070BE CD4070 CD-4070 4070 DIP-14 Pin Dual In Package Quad Exclusive OR Gate Logic Gate OR XOR Gate IC Breadboard Friendly IC,2,2,25.0,https://udvabony.com/product/4070-xor-gate/,CD4070BE CD4070 CD-4070 4070 DIP-14 Pin Dual In Package Quad Exclusive OR Gate Logic Gate OR XOR Gate IC Breadboard Friendly IC,,,,,,,31.0,https://electronics.com.bd/cd4070-quad-exclusive-or-gate-ic,CD4070 EX-OR GATE QUAD
CD4002BE CD4002 CD-4002 4002 DIP-14 Pin Dual In Package Dual 4-Input NOR Gate IC Breadboard Friendly IC,1,1,30.0,https://udvabony.com/product/4002-nor-gate/,CD4002BE CD4002 CD-4002 4002 DIP-14 Pin Dual In Package Dual 4-Input NOR Gate IC Breadboard Friendly IC,,,,,,,,,
SN74HC04N 74HC04 IC 74LS04 7404 2 Input AND Gate IC Dual In Package DIP 14 Pin Leads IC,1,1,40.0,https://udvabony.com/product/7404-inverter/,SN74HC04N 74HC04 IC 74LS04 7404 2 Input AND Gate IC Dual In Package DIP 14 Pin Leads IC,,,,,,,,,
CD40106 IC CD40106BE 40106 DIP-14 Pin Leads Dual In Package IC Breadboard Friendly,1,1,30.0,https://udvabony.com/product/40106-inverter/,CD40106 IC CD40106BE 40106 DIP-14 Pin Leads Dual In Package IC Breadboard Friendly,,,,,,,,,
CD4007BE CD4007 CD-4007 4007 DIP-14 Pin Dual In Package Dual Complementary With Inverter And Gate Integration IC Breadboard Friendly IC,1,1,30.0,https://udvabony.com/product/4007-inverter/,CD4007BE CD4007 CD-4007 4007 DIP-14 Pin Dual In Package Dual Complementary With Inverter And Gate Integration IC Breadboard Friendly IC,,,,,,,,,
CD4051BE CD4051 CD-4051 4051 DIP-16 Pin Dual In Package Single 8 Channel Multiplexer De-Multiplexer IC Breadboard Friendly IC,2,2,30.0,https://udvabony.com/product/4051-analog-mux-demux/,CD4051BE CD4051 CD-4051 4051 DIP-16 Pin Dual In Package Single 8 Channel Multiplexer De-Multiplexer IC Breadboard Friendly IC,,,,,,,31.0,https://electronics.com.bd/cd4051-single-8-channel-multiplexerdemultiplexer,CD4051 Single 8-channel Multiplexer/Demultiplexer
74151 SN74HC151N 74HC151 74LS151 DIP 16 Pin IC,2,2,45.0,https://udvabony.com/product/74151-data-selectors-mux/,74151 SN74HC151N 74HC151 74LS151 DIP 16 Pin IC,,,,,,,33.0,https://electronics.com.bd/74151-74hc151-74ls151-mux-8-input-dip-16,74151 / 74HC151 / 74LS151 MUX 8-INPUT DIP 16
74157 / 74HC157 / 74LS157 QUAD 2 INPUT MUX DIP16,2,2,40.0,https://udvabony.com/product/74157-data-selectors-mux/,74157 SN74HC157N 74HC157 74LS157 DIP 16 Pin IC,,,,,,,46.0,https://electronics.com.bd/74157-74hc157-74ls157-quad-2-input-mux-dip16,74157 / 74HC157 / 74LS157 QUAD 2 INPUT MUX DIP16
CD4019 CD4019BE CD-4019 4019 DIP-16 Pin Leads Dual In Package CMOS IC Breadboard Friendly IC,1,1,30.0,https://udvabony.com/product/4019-and-or-select-gate/,CD4019 CD4019BE CD-4019 4019 DIP-16 Pin Leads Dual In Package CMOS IC Breadboard Friendly IC,,,,,,,,,
74253 SN74HC253N 74HC253 74LS253 DIP 16 Pin IC,1,1,40.0,https://udvabony.com/product/74253-data-selectors-mux/,74253 SN74HC253N 74HC253 74LS253 DIP 16 Pin IC,,,,,,,,,
MC14016B MC14016B 4016 IC Quad Analog Switch Quad Multiplexer DIP-14 14 Pin Dual In Line Package Chip Electrical Circuitry & Parts,1,1,25.0,https://udvabony.com/product/14016-analog-switch-mux/,MC14016B MC14016B 4016 IC Quad Analog Switch Quad Multiplexer DIP-14 14 Pin Dual In Line Package Chip Electrical Circuitry & Parts,,,,,,,,,
7495 / 74HC95 / 74LS95 SHIFT REGISTER DIP16,2,2,40.0,https://udvabony.com/product/7495-shift-register/,7495 SN74HC95N 74HC95 74LS95 DIP 14 Pin IC,,,,,,,99.0,https://electronics.com.bd/7495-74hc95-74ls95-shift-register-dip16,7495 / 74HC95 / 74LS95 SHIFT REGISTER DIP16
A Class CD4094BE CD4094 CD-4094 4094 DIP-16 Pin Dual In Package 8 Stage Counter Shift Store Bus Register IC Breadboard Friendly IC,1,1,60.0,https://udvabony.com/product/4094-shift-register/,A Class CD4094BE CD4094 CD-4094 4094 DIP-16 Pin Dual In Package 8 Stage Counter Shift Store Bus Register IC Breadboard Friendly IC,,,,,,,,,
74164 SN74HC164N 74HC164 74LS164 Shift Resistor IC Dual In Package DIP 14 Pin Leads IC,1,2,25.0,https://udvabony.com/product/74164-shift-register/,74164 SN74HC164N 74HC164 74LS164 Shift Resistor IC Dual In Package DIP 14 Pin Leads IC,,,,,,,,,
74195 SN74HC195N 74HC195 74LS195 DIP 16 Pin IC,1,1,40.0,https://udvabony.com/product/74195-shift-register/,74195 SN74HC195N 74HC195 74LS195 DIP 16 Pin IC,,,,,,,,,
CD4006BE CD4006 CD-4006 4006 DIP-14 Pin Dual In Package 18 Stage Static Shift Register IC Breadboard Friendly IC,1,1,30.0,https://udvabony.com/product/4006-shift-register/,CD4006BE CD4006 CD-4006 4006 DIP-14 Pin Dual In Package 18 Stage Static Shift Register IC Breadboard Friendly IC,,,,,,,,,
A CLASS CD4016BE CD4016 IC CD4016 4016 DIP 14 Pin Leads IC,1,2,25.0,https://udvabony.com/product/china-cd4016-ic-cd-4016-dip-14-pin-ic-hcf4016/,Chinese CD4016BE CD4016 IC CD4016 4016 DIP 14 Pin Leads IC,,,,,,,,,
74242 SN74HC242N 74HC242 74LS242 DIP 14 Pin IC,1,1,40.0,https://udvabony.com/product/74242-transceiver/,74242 SN74HC242N 74HC242 74LS242 DIP 14 Pin IC,,,,,,,,,
MAX490 MAX 490 MAX490CPD MAX490EPD Transceiver IC DIP-8 8 Pin Dual In Line Package Chip Electrical Circuitry & Parts,1,1,230.0,https://udvabony.com/product/max490-transceiver/,MAX490 MAX 490 MAX490CPD MAX490EPD Transceiver IC DIP-8 8 Pin Dual In Line Package Chip Electrical Circuitry & Parts,,,,,,,,,
Best Quality SFM-27 3-24V Piezo Active Buzzer Alarm BEEP Tone,1,1,70.0,https://udvabony.com/product/3-24v-piezo-buzzer-alarm-continuous/,Best Quality SFM-27 3-24V Piezo Active Buzzer Alarm BEEP Tone,,,,,,,,,
40mm WHITE 3-24V 85DB Continuous Alarm Electronic Piezo Buzzer Sounder Tone Piezo Buzzer Alarm Buzzer Speaker Buzzer Alarm For Bike Auto Buzzer Alarm 3V 24V,1,3,60.0,https://udvabony.com/product/best-quality-dc-3-24v-85db-continuous-alarm-electronic-piezo-buzzer/,GREY Color 35mm CONTINOUS Beep BUZZER DC 3-24V 85DB Alarm Electronic Piezo Buzzer Sounder 3V 24V Continuous Buzzer 2 Pin Leads Terminal,,,,,,,,,
12mm Foam Tape WHITE 1/2″ Inch DOUBEL SIDE Foam Tape 12mm Both Side Gum Foam Tape White Double Side Foam Tape 1/2 Inch Tape WHITE Color Foam Tape,1,1,30.0,https://udvabony.com/product/double-sided-foam-tape-5mm/,12mm Foam Tape WHITE 1/2″ Inch DOUBEL SIDE Foam Tape 12mm Both Side Gum Foam Tape White Double Side Foam Tape 1/2 Inch Tape WHITE Color Foam Tape,,,,,,,,,
PIC K150 K-150 ICSP Programmer USB Automatic Programming Develop Microcontroller Single Chip Microcomputer Programmer Downloader And Burner,1,1,1222.0,https://udvabony.com/product/k150-pic-programmer/,PIC K150 K-150 ICSP Programmer USB Automatic Programming Develop Microcontroller Single Chip Microcomputer Programmer Downloader And Burner,,,,,,,,,
CH340G Serial Converter USB To TTL UART CH340G CH340 Module 3.3V 5V Serial Converter Switch instead of CP2102 PL2303 For Arduino Uno projects DIY Electrical Circuitry & Parts,1,1,450.0,https://udvabony.com/product/usb-to-ttl-module-3-3v-5v/,CH340G Serial Converter USB To TTL UART CH340G CH340 Module 3.3V 5V Serial Converter Switch instead of CP2102 PL2303 For Arduino Uno projects DIY Electrical Circuitry & Parts,,,,,,,,,
74154 SN74HC154N 74HC154 74LS154 DIP 24 Pin IC,2,2,199.0,https://udvabony.com/product/74154-decoder/,74154 SN74HC154N 74HC154 74LS154 DIP 24 Pin IC,,,,,,,185.0,https://electronics.com.bd/74154-74hc154-74ls154-decoderdemux-dip-24,74154 / 74HC154 / 74LS154 DECODER/DEMUX DIP 24
MAX491 MAX 491 MAX491CPD MAX491EPD Transceiver IC DIP-14 14 Pin Dual In Line Package Chip Electrical Circuitry & Parts,1,1,140.0,https://udvabony.com/product/max491-transceiver/,MAX491 MAX 491 MAX491CPD MAX491EPD Transceiver IC DIP-14 14 Pin Dual In Line Package Chip Electrical Circuitry & Parts,,,,,,,,,
2N2219A Transistor 2N2219 IC NPN Transistor 2N2219 30V 800mA Switch Transistor TO-39 Package 3 Pin Leads,1,1,90.0,https://udvabony.com/product/2n2219-npn-high-speed-switch-transistor/,2N2219A Transistor 2N2219 IC NPN Transistor 2N2219 30V 800mA Switch Transistor TO-39 Package 3 Pin Leads,,,,,,,,,
A42 Transistor MPSA42 MPS-A42 300V 0.5A TO-92 Through Hole 3Pin Leads Triode Transistor BJT NPN Output Transistor,1,1,5.0,https://udvabony.com/product/mpsa42-npn-hv-output-transistor/,A42 Transistor MPSA42 MPS-A42 300V 0.5A TO-92 Through Hole 3Pin Leads Triode Transistor BJT NPN Output Transistor,,,,,,,,,
A92 PNP Transistor MPSA92 MPS-A92 PNP Transistor 300V 0.5A Transistor TO-92 Package 3Pin Leads PNP Silicon Bipolar Junction Transistor BJT,1,1,4.0,https://udvabony.com/product/mpsa92-pnp-high-voltage-transistor/,A92 PNP Transistor MPSA92 MPS-A92 PNP Transistor 300V 0.5A Transistor TO-92 Package 3Pin Leads PNP Silicon Bipolar Junction Transistor BJT,,,,,,,,,
BD242C BD242 BD 242 NPN Transistor 45V 3A 40W Silicon PNP Power Transistors TO-220 Transistors 3 Pin Semiconductor Electronic Devices For Switches Amplifiers,1,3,25.0,https://udvabony.com/product/bd243-npn-power-transistor/,BD243 BD-243 BD 243 NPN Transistor 100V 6A 65W Silicon NPN Power Transistors TO-220 3 Pin Switching Amplifiers Transistors,,,,,,,,,
BUX98A BUX98 BUX-98 BUX 98 NPN Transistor 450V 30A 250W TO-3 High Power NPN Silicon Transistor Ultrasonic Transistor,1,1,299.0,https://udvabony.com/product/bux98a-1000v-30a-transistor/,BUX98A BUX98 BUX-98 BUX 98 NPN Transistor 450V 30A 250W TO-3 High Power NPN Silicon Transistor Ultrasonic Transistor,,,,,,,,,
CK100 Transistor SK100 PNP Transistor 50V 0.5A 800mA Medium Power Transistor TO-39 3 Pin Leads Metal PNP SK100 Transistor,1,1,99.0,https://udvabony.com/product/ck100-pnp-power-transistor/,CK100 Transistor SK100 PNP Transistor 50V 0.5A 800mA Medium Power Transistor TO-39 3 Pin Leads Metal PNP SK100 Transistor,,,,,,,,,
D400 2SD400 2S-D400 400 NPN Transistor 25V 1A 0.9W Triode Transistor TO-92L Package Silicon NPN Low Frequency Power Transistor 3 Pin Leads,1,1,5.0,https://udvabony.com/product/d400-low-frequency-power-npn-transistor/,D400 2SD400 2S-D400 400 NPN Transistor 25V 1A 0.9W Triode Transistor TO-92L Package Silicon NPN Low Frequency Power Transistor 3 Pin Leads,,,,,,,,,
MJ10005 MJ-10005 10005 NPN Transistor 400V 20A 175W Power Darlington Transistor TO-3 NPN Complementary Silicon Transistor Switching Regulators Transistors,1,1,1050.0,https://udvabony.com/product/mj10005-npn-power-darlington-transistor/,MJ10005 MJ-10005 10005 NPN Transistor 400V 20A 175W Power Darlington Transistor TO-3 NPN Complementary Silicon Transistor Switching Regulators Transistors,,,,,,,,,
MJ11032 MJ-11032 11032 NPN Transistor 120V 50A 300W Power Darlington Transistor TO-3 NPN Complementary Silicon Transistor Switching Regulators Transistors,1,2,849.0,https://udvabony.com/product/mj11032-npn-power-darlington-transistor/,MJ11032 MJ-11032 11032 NPN Transistor 120V 50A 300W Power Darlington Transistor TO-3 NPN Complementary Silicon Transistor Switching Regulators Transistors,,,,,,,,,
MJ15025 MJ-15025 15025 PNP Transistor 250V 16A 250W Power Darlington Transistor TO-3 PNP Silicon Transistor Audio Power Amplifier Bipolar Transistor,1,4,40.0,https://udvabony.com/product/mje15033-pnp-power-transistor/,MJE15033 MJE15033G E15033 15033 PNP Transistor 250V 8A 80W Power Transistor Silicon Transistor Audio Amplifier TO-220 Package 3Pin Leads,,,,,,,,,
MJ802 MJ-802 802 NPN Transistor 90V 30A 200W Power Darlington Transistor TO-3 NPN Silicon Transistor Audio Power Amplifier Transistor,1,1,550.0,https://udvabony.com/product/mj802-npn-power-transistor/,MJ802 MJ-802 802 NPN Transistor 90V 30A 200W Power Darlington Transistor TO-3 NPN Silicon Transistor Audio Power Amplifier Transistor,,,,,,,,,
MJE13007 ST13007 13007 NPN Transistor 400V 8A 80W Electronic Power Transistor NPN Switches Mode Voltage Triode Transistor TO-220 3Pin Leads,1,4,8.0,https://udvabony.com/product/mje13003-npn-power-transistor/,MJE13003 E13003 13003 NPN Transistor 400V 4A 40W Electronic Power Transistor NPN Switch Mode Voltage Triode Transistor TO-126 3 Pin Leads,,,,,,,,,
MJE340 MJE 340 E340 NPN Transistor 300V 5A 20W Electronic Power Transistor NPN Switch Mode Triode Bipolar Transistor TO-126 Package 3Pin Leads,1,2,30.0,https://udvabony.com/product/mje340-npn-power-transistor/,MJE340 MJE 340 E340 NPN Transistor 300V 5A 20W Electronic Power Transistor NPN Switch Mode Triode Bipolar Transistor TO-126 Package 3Pin Leads,,,,,,,,,
MJH6284G MJH-6284G MJH 6284 NPN Transistor 100V 20A 160W Power Darlington Triode Transistor Silicon High Power Amplifier TO-247 Bipolar Transistor,1,1,85.0,https://udvabony.com/product/mjh6284g-100v-20a-160w-2/,MJH6284G MJH-6284G MJH 6284 NPN Transistor 100V 20A 160W Power Darlington Triode Transistor Silicon High Power Amplifier TO-247 Bipolar Transistor,,,,,,,,,
2SC3039 2SC 3039 C3039 NPN Transistor 400V 7A 50W Silicon Plastic Bipolar Power Transistor TO-220 High Voltage Switching Power Supply Triode,1,5,35.0,https://udvabony.com/product/2sc3039-npn-transistor-400v/,2SC3039 2SC 3039 C3039 NPN Transistor 400V 7A 50W Silicon Plastic Bipolar Power Transistor TO-220 High Voltage Switching Power Supply Triode,,,,,,,,,
2SD2196 D2196 2196 NPN Transistor 200V 15A 65W Bipolar Transistor Power Darlington Transistor IC TO-220 Package High Voltage Transistor,1,1,85.0,https://udvabony.com/product/2sd2196-transistor-65w-200v/,2SD2196 D2196 2196 NPN Transistor 200V 15A 65W Bipolar Transistor Power Darlington Transistor IC TO-220 Package High Voltage Transistor,,,,,,,,,
D880 2SD880 880 NPN Transistor 60V 3A 30W Bipolar Silicon Power Transistor TO-220 Package 3 Pin Leads Chip IC,1,1,15.0,https://udvabony.com/product/2sd880-npn-power-transistor/,D880 2SD880 880 NPN Transistor 60V 3A 30W Bipolar Silicon Power Transistor TO-220 Package 3 Pin Leads Chip IC,,,,,,,,,
2SD882 2S-D882 D882 882 NPN Transistor 40V 3A 10W 3 Pin Leads Power Transistor TO-126 NPN Silicon Power Triode Bipolar BJT NEC Transistor,1,2,5.0,https://udvabony.com/product/2sc2482-transistor-to-92/,C2482 2SC2482 2S-C2482 NPN 300V 100mA Low Power NPN Transistors TO-92L Package 3Pin Leads Bipolar Transistor Silicon Transistors,,,,,,,,,
